2.770000000000000000e+02 4.200000000000000000e+01 1.100000000000000000e+01 4.000000000000000000e+00
3.300000000000000000e+01 4.640000000000000000e+02 1.000000000000000000e+01 7.000000000000000000e+00
1.500000000000000000e+01 2.000000000000000000e+01 2.380000000000000000e+02 9.000000000000000000e+00
9.000000000000000000e+00 1.400000000000000000e+01 5.000000000000000000e+00 1.960000000000000000e+02
