,start,stop,filename,cluster,names,anno,behavior
0,9113600,9151026,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,14,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
1,17756160,17789490,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,14,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
2,26005504,26034738,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,14,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
3,28233728,28262962,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,14,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
4,31412224,31445554,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,14,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
5,36335616,36368946,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,14,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
6,37093376,37126706,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,14,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
7,48787456,48816690,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,14,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
8,172032,180786,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
9,1998848,2007602,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
10,3264512,3273266,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
11,3637248,3646002,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
12,4243456,4252210,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
13,6098944,6107698,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
14,7385088,7393842,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
15,13299712,13308466,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
16,13467648,13476402,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
17,13660160,13668914,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
18,25669632,25678386,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
19,37539840,37548594,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
20,39276544,39285298,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
21,39514112,39522866,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
22,40288256,40297010,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
23,40599552,40608306,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
24,41095168,41103922,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
25,43921408,43930162,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
26,45174784,45183538,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
27,52219904,52228658,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
28,52817920,52826674,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
29,54587392,54596146,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
30,55173120,55181874,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
31,55459840,55468594,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,33,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
32,50483200,50508338,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,39,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
33,11087872,11100722,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,43,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
34,8994816,9056818,/media/dkohlsdorf/GODZILLA/2011_wav//08141101C.wav,62,ZOT ZEN,TRAVEL VERT HANG ARCH FECAL SAMPLE,TR
