2.870000000000000000e+02 1.600000000000000000e+01 9.000000000000000000e+00 2.000000000000000000e+00
5.800000000000000000e+01 4.070000000000000000e+02 1.300000000000000000e+01 1.200000000000000000e+01
6.700000000000000000e+01 2.200000000000000000e+01 1.790000000000000000e+02 5.000000000000000000e+00
1.000000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 2.090000000000000000e+02
