,start,stop,filename,cluster,names,anno,behavior
0,8265728,8286770,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,4,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
1,7360512,7369266,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,11,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
2,2191360,2224690,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,14,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
3,7065600,7107122,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,14,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
4,5136384,5145138,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,33,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
5,10137600,10146354,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,33,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
6,11251712,11260466,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,33,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
7,15007744,15016498,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,33,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
8,15781888,15790642,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,33,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
9,16027648,16036402,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,33,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
10,16244736,16253490,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,33,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
11,5566464,5575218,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,40,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
12,10162176,10170930,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,53,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
13,6705152,6713906,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,60,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
14,6529024,6586930,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,62,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
15,11038720,11096626,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,62,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
16,7913472,7950898,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,104,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
17,5083136,5091890,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,155,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
18,7958528,7979570,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,193,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
19,5369856,5378610,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,235,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
20,10383360,10392114,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,235,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
21,11137024,11145778,/media/dkohlsdorf/GODZILLA/2011_wav//07141101C.wav,235,TYLER TRIMY LINUS KAI SUNAMI PICASSO MALIBU LHASA BURGUNDY TRISTAN TRIBLE,AGRESSION FLYING FISH HEAD HEAD CHASE,AG
