,start,stop,filename,cluster,names,anno,behavior
0,593920,664114,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
1,729088,786994,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
2,20013056,20095538,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
3,20242432,20324914,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
4,20516864,20623922,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
5,20729856,20816434,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
6,21073920,21193266,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
7,22007808,22123058,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
8,22806528,22921778,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
9,25317376,25403954,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
10,28262400,28348978,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
11,31666176,31777330,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
12,36773888,36889138,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,62,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
13,10989568,10998322,/media/dkohlsdorf/GODZILLA/2011_wav//05281101.wav,731,CAROH DENI GELATO,FORAGING PLAY CHASE FISH PORPOISING MACKERAL BUBBLES BEAK GENITAL SPYHOP SURFACE FECAL SAMPLE DEFECATION VOCALS SIG WHISTLE PREGNANT,FO PL
