434176,442930,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,33,8011
892928,901682,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,33,8017
1892352,1901106,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,33,8037
823296,836146,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,122,8015
708608,717362,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8014
880640,889394,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8016
1064960,1073714,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8020
1110016,1118770,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8021
1150976,1159730,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8023
1433600,1442354,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8026
1581056,1589810,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8031
2949120,2957874,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8047
3313664,3322418,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8049
3530752,3539506,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,235,8050
413696,422450,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,236,8010
1839104,1847858,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,236,8036
69632,78386,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,252,8005
1130496,1139250,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,252,8022
1409024,1417778,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,252,8025
1814528,1823282,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,252,8035
2187264,2196018,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,252,8039
2363392,2372146,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,252,8042
958464,967218,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,521,8018
225280,238130,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,542,8007
675840,692786,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,542,8013
1007616,1020466,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,542,8019
1515520,1528370,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,542,8029
1531904,1544754,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,542,8030
1642496,1659442,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,542,8033
638976,647730,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,806,8012
1286144,1294898,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,806,8024
1609728,1618482,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,1033,8032
139264,148018,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,4182,8006
3231744,3240498,/media/dkohlsdorf/GODZILLA/2011_wav//061211sbC.wav,4182,8048
