,start,stop,filename,cluster,names,anno,behavior
0,14045184,14070322,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,4,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
1,8044544,8127026,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,14,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
2,8294400,8335922,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,14,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
3,8634368,8671794,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,14,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
4,12271616,12304946,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,14,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
5,18096128,18129458,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,30,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
6,2019328,2085426,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
7,5627904,5681714,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
8,9437184,9507378,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
9,9629696,9683506,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
10,24735744,24781362,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
11,25251840,25305650,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
12,25661440,25756210,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
13,36417536,36463154,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
14,41365504,41411122,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
15,44617728,44671538,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
16,44744704,44806706,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,62,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
17,1904640,1942066,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,65,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
18,10305536,10314290,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,107,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
19,2179072,2187826,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,111,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
20,20025344,20034098,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,111,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
21,11464704,11489842,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,113,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
22,24604672,24629810,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,167,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
23,3133440,3166770,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,231,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
24,40726528,40747570,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,262,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
25,10334208,10342962,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,395,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
26,11284480,11293234,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,850,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
27,10321920,10330674,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,1656,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
28,7553024,7561778,/media/dkohlsdorf/GODZILLA/2011_wav//05281102.wav,1770,ZEN MERIDIAN,PLAY OPEN MOUTH BITING CHASE INVERTED SWIM,PL
