2572288,2601522,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,14,11958
4788224,4817458,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,14,11975
6242304,6271538,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,14,11989
6664192,6693426,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,14,11994
16945152,16970290,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,14,12029
6553600,6595122,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,30,11993
6807552,6844978,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,52,11998
6852608,6881842,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,52,11999
6225920,6234674,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,61,11988
1527808,1573426,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,11953
4272128,4342322,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,11966
5341184,5382706,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,11978
6184960,6222386,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,11987
6316032,6365746,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,11991
6377472,6418994,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,11992
6762496,6799922,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,11997
7630848,7688754,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,12007
15695872,15733298,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,12026
17903616,17953330,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,12042
17985536,18035250,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,62,12043
18882560,18891314,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,90,12050
4411392,4420146,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,131,11968
5505024,5517874,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,162,11981
12443648,12460594,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,168,12024
3751936,3772978,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,192,11962
6135808,6152754,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,379,11986
17731584,17748530,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,379,12039
3620864,3629618,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,442,11961
19738624,19747378,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,484,12055
5394432,5427762,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,837,11979
5447680,5481010,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,837,11980
6017024,6054450,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,837,11985
2461696,2470450,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,850,11957
5898240,5906994,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,947,11983
4190208,4211250,/media/dkohlsdorf/GODZILLA/2011_wav//05291202 Canon.wav,1000,11963
