,start,stop,filename,cluster,names,anno,behavior
0,31535104,31552050,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,2,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
1,40861696,40870450,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,3,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
2,49971200,50016818,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,14,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
3,7471104,7512626,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,27,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
4,28966912,29004338,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,31,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
5,6377472,6431282,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
6,6606848,6681138,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
7,7159808,7221810,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
8,7376896,7447090,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
9,7680000,7737906,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
10,7782400,7885362,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
11,7909376,7963186,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
12,7999488,8057394,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
13,8978432,9052722,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
14,9068544,9122354,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
15,9314304,9364018,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
16,9719808,9777714,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
17,10268672,10314290,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
18,10326016,10412594,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
19,10780672,10850866,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
20,10964992,11022898,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
21,11735040,11788850,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
22,12836864,12894770,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
23,12947456,13005362,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
24,13070336,13136434,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
25,14790656,14840370,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
26,16220160,16323122,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
27,16412672,16511538,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
28,16670720,16724530,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
29,16732160,16785970,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
30,16801792,16912946,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
31,16957440,17015346,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
32,17743872,17781298,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
33,17874944,17932850,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
34,19427328,19477042,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
35,24133632,24220210,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
36,25608192,25649714,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
37,26005504,26120754,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
38,28438528,28480050,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
39,28868608,28926514,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
40,30212096,30249522,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
41,30269440,30319154,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
42,30412800,30470706,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
43,31137792,31203890,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
44,31322112,31388210,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
45,32714752,32813618,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
46,33230848,33268274,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
47,33378304,33423922,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
48,39272448,39318066,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
49,39890944,39957042,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
50,40693760,40743474,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
51,42668032,42721842,/media/dkohlsdorf/GODZILLA/2011_wav//07131101.wav,62,FLYINGA VIOLET FAB VERDE,PLAY TRAVEL BOWRIDE SIG WHISTLE PLAY WITH SARGASSUM TAIL SLAP WHISTLE,PL TR
