,start,stop,filename,cluster,names,anno,behavior
0,94208,102962,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,6397,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
1,139264,148018,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4004,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
2,151552,164402,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,2952,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
3,208896,225842,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,6714,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
4,380928,389682,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,3940,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
5,401408,418354,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,47,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
6,495616,508466,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4617,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
7,520192,537138,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,5025,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
8,618496,627250,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,1368,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
9,978944,987698,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4516,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
10,1019904,1028658,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,606,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
11,1265664,1278514,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,2209,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
12,1323008,1335858,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,3578,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
13,1355776,1368626,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,6786,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
14,1400832,1425970,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4713,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
15,1449984,1458738,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,5117,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
16,1564672,1573426,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,3224,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
17,1642496,1651250,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4292,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
18,1859584,1868338,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,508,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
19,1929216,1937970,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,1404,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
20,2027520,2036274,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,3755,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
21,2080768,2089522,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4873,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
22,2150400,2159154,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,115,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
23,2306048,2314802,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,5165,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
24,2494464,2507314,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,1916,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
25,2744320,2753074,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,5455,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
26,2756608,2769458,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,8062,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
27,3104768,3113522,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,2443,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
28,3260416,3269170,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,10804,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
29,3493888,3502642,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4501,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
30,3960832,3969586,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,5557,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
31,4030464,4039218,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,5360,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
32,4317184,4325938,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4517,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
33,4349952,4358706,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,5258,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
34,5275648,5284402,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4245,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
35,5562368,5579314,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,5093,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
36,5734400,5743154,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,1353,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
37,5857280,5870130,/media/dkohlsdorf/GODZILLA/2011_wav//06091101C.wav,4558,FUDGE INFINITY BEYOND INFINITE,PLAY VERTICAL HANG BUBBLES FECAL SAMPLE DEFECATION NURSING PREGNANT SHARK,PL
