6750208,6758962,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,5,918
2510848,2519602,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,33,890
6721536,6730290,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,33,917
180224,188978,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,44,870
4898816,4907570,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,53,902
11182080,11199026,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,157,955
9584640,9593394,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,179,939
28672,37426,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,235,869
335872,344626,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,235,872
405504,414258,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,235,875
524288,533042,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,235,876
3506176,3514930,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,235,896
3547136,3555890,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,235,897
6520832,6529586,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,235,913
10764288,10773042,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,235,952
10788864,10797618,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,235,953
2256896,2265650,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,236,887
2543616,2552370,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,236,891
303104,311858,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,252,871
2842624,2851378,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,252,893
5312512,5321266,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,252,904
9543680,9552434,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,252,938
9768960,9777714,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,254,941
2441216,2454066,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,443,889
6070272,6079026,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,453,910
8523776,8532530,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,495,929
9625600,9634354,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,504,940
4792320,4809266,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,542,900
5324800,5341746,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,542,905
5361664,5374514,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,542,906
6135808,6148658,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,542,911
10825728,10838578,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,542,954
10592256,10601010,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,647,949
9920512,9929266,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,660,943
4542464,4551218,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,806,899
1732608,1749554,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,821,884
1855488,1864242,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,978,885
7888896,7897650,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,989,923
348160,356914,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,3665,873
6782976,6791730,/media/dkohlsdorf/GODZILLA/2011_wav//08111101C.wav,3665,919
