,start,stop,filename,cluster,names,anno,behavior
0,11960320,11973170,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,6,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
1,13750272,13787698,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,7,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
2,18333696,18342450,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,11,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
3,4411392,4448818,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,14,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
4,12730368,12775986,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,14,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
5,7380992,7389746,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
6,7417856,7426610,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
7,7716864,7725618,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
8,8351744,8360498,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
9,10457088,10465842,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
10,11808768,11817522,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
11,13959168,13967922,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
12,15470592,15479346,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
13,18980864,18989618,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
14,19939328,19948082,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
15,20873216,20881970,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
16,21975040,21983794,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
17,23744512,23753266,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
18,26456064,26464818,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
19,28192768,28201522,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
20,28299264,28308018,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
21,28434432,28443186,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,33,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
22,6205440,6214194,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,44,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
23,8953856,8962610,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,44,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
24,20017152,20025906,/media/dkohlsdorf/GODZILLA/2011_wav//07141102C.wav,44,TRIMY TYLER BRUSH SUNAMI MALIBU? ACHILLES TRIBBLE TRISTAIN BUTTON,AGGRESSION DISCIPLINE LACTATION VOCALS BUBBLES,AG DI
