26136576,26174002,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,558
26820608,26849842,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,565
27389952,27415090,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,575
27488256,27533874,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,577
27746304,27779634,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,580
27860992,27894322,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,581
27992064,28033586,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,582
28061696,28099122,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,583
28872704,28910130,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,588
32890880,32928306,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,597
42082304,42123826,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,614
46473216,46535218,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,629
46596096,46699058,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,630
46739456,46785074,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,632
49004544,49041970,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,652
49090560,49132082,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,653
49176576,49218098,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,655
49324032,49365554,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,659
49479680,49508914,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,661
49844224,49873458,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,14,663
15519744,15647282,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,500
15704064,15790642,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,502
15966208,16081458,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,507
16093184,16163378,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,508
16183296,16241202,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,509
16293888,16347698,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,510
24219648,24269362,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,551
29007872,29102642,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,589
29163520,29217330,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,590
29388800,29442610,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,62,591
26726400,26747442,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,104,562
46702592,46727730,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,104,631
48791552,48816690,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,104,649
14524416,14533170,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,106,497
18296832,18305586,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,118,528
44810240,44827186,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,123,622
42164224,42193458,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,192,615
46788608,46809650,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,192,633
626688,635442,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,200,483
18624512,18637362,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,241,530
27000832,27017778,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,275,568
24334336,24343090,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,316,553
49287168,49295922,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,320,658
27041792,27050546,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,431,569
26890240,26903090,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,665,567
14573568,14582322,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,774,498
17346560,17355314,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,805,521
15491072,15499826,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,835,499
47079424,47088178,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,846,635
880640,897586,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,867,484
27156480,27165234,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,867,571
37109760,37130802,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,1000,607
41672704,41685554,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,1049,611
48730112,48742962,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,1049,647
27320320,27337266,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,1908,573
18534400,18543154,/media/dkohlsdorf/GODZILLA/2011_wav//06281102.wav,2128,529
