,start,stop,filename,cluster,index
0,2375680,2384434,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1551,10483
1,2428928,2437682,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,653,10484
2,2441216,2449970,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,553,10485
3,2699264,2712114,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3203,10486
4,2719744,2728498,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,9350,10487
5,2883584,2892338,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3706,10488
6,2899968,2908722,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2363,10489
7,2920448,2929202,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,278,10490
8,3076096,3093042,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3930,10491
9,3121152,3129906,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,653,10492
10,3137536,3146290,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5442,10493
11,3272704,3281458,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,10824,10494
12,3633152,3641906,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,224,10495
13,3678208,3695154,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3836,10496
14,3698688,3715634,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,9089,10497
15,3829760,3838514,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3965,10498
16,3907584,3916338,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5457,10499
17,3919872,3928626,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,4884,10500
18,4648960,4657714,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5257,10501
19,4956160,4969010,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,10822,10502
20,4984832,5014066,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5570,10503
21,5038080,5046834,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,4555,10504
22,5058560,5079602,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3149,10505
