2375680,2384434,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1551,10483
2428928,2437682,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,653,10484
2441216,2449970,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,553,10485
2699264,2712114,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3203,10486
2719744,2728498,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,9350,10487
2883584,2892338,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3706,10488
2899968,2908722,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2363,10489
2920448,2929202,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,278,10490
3076096,3093042,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3930,10491
3121152,3129906,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,653,10492
3137536,3146290,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5442,10493
3272704,3281458,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,10824,10494
3633152,3641906,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,224,10495
3678208,3695154,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3836,10496
3698688,3715634,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,9089,10497
3829760,3838514,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3965,10498
3907584,3916338,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5457,10499
3919872,3928626,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,4884,10500
4648960,4657714,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5257,10501
4956160,4969010,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,10822,10502
4984832,5014066,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5570,10503
5038080,5046834,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,4555,10504
5058560,5079602,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3149,10505
5148672,5173810,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1419,10506
5177344,5194290,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1429,10507
5197824,5214770,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5132,10508
5234688,5247538,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2592,10509
5443584,5452338,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1437,10510
5468160,5476914,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3710,10511
5521408,5530162,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2269,10512
5615616,5624370,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,98,10513
5701632,5722674,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,8782,10514
5758976,5767730,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,302,10515
5824512,5833266,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,9516,10516
5861376,5915186,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,82,10517
5976064,5984818,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,610,10518
6012928,6021682,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,78,10519
6025216,6042162,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2546,10520
6045696,6054450,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,124,10521
6057984,6095410,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,63,10522
6295552,6386226,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,11,10523
6434816,6443570,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2437,10524
6451200,6468146,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,8892,10525
6479872,6488626,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2968,10526
6578176,6586930,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1910,10527
6594560,6607410,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,567,10528
6684672,6693426,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,7584,10529
6713344,6730290,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1095,10530
6733824,6795826,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,82,10531
6803456,6828594,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5453,10532
6877184,6902322,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3113,10533
6975488,6996530,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5074,10534
7131136,7148082,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,4953,10535
7151616,7160370,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,7816,10536
7249920,7258674,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5904,10537
7262208,7270962,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,4719,10538
7331840,7373362,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3931,10539
7421952,7442994,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5228,10540
7454720,7463474,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2102,10541
7483392,7524914,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,1501,10542
8183808,8192562,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,5191,10543
8228864,8286770,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,2408,10544
9302016,9310770,/media/dkohlsdorf/GODZILLA/2011_wav//072711sb.wav,3972,10545
