192512,201266,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,1296
2416640,2425394,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,3377
4030464,4051506,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,5345
4313088,4321842,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,4417
4935680,4944434,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,4023
4952064,4960818,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,1947
5783552,5792306,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,10012
6094848,6128178,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,2180
6541312,6550066,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,3403
6578176,6586930,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,3511
7413760,7422514,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,2961
7524352,7533106,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,1815
7577600,7586354,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,1788
7942144,7950898,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,2043
8163328,8172082,/media/dkohlsdorf/GODZILLA/2011_wav//06261101.wav,4429
