,start,stop,filename,cluster,names,anno,behavior
0,59596800,59642418,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,14,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
1,2134016,2175538,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
2,2314240,2384434,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
3,2641920,2703922,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
4,2846720,2900530,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
5,16936960,17023538,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
6,21225472,21266994,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
7,21311488,21373490,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
8,21585920,21643826,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
9,21991424,22086194,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
10,22474752,22581810,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
11,22589440,22651442,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
12,22708224,22778418,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
13,22986752,23106098,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
14,23359488,23433778,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
15,23572480,23663154,/media/dkohlsdorf/GODZILLA/2011_wav//05301101.wav,62,ISLAND VENUS GOOGLE FREEDOM MARBLE VAL,COURTSHIP PLAY BUBBLES INVERTED SWIM COPULATING BEAK GENTIAL OPEN MOUTH AGGRESSION CHASE VOCALS EXCITE VOCALS SIG WHISTLE,CO PL
