,start,stop,filename,cluster,names,anno,behavior
0,19775488,19821106,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,14,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
1,757760,827954,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
2,1880064,1950258,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
3,1961984,2007602,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
4,2011136,2245170,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
5,2301952,2355762,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
6,2637824,2699826,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
7,3395584,3449394,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
8,4280320,4370994,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
9,10465280,10519090,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
10,11685888,11768370,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
11,13660160,13705778,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
12,14204928,14283314,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
13,14430208,14508594,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
14,14815232,14864946,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
15,19570688,19616306,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,62,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
16,1839104,1872434,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,81,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
17,18059264,18068018,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,106,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
18,19308544,19317298,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,118,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
19,3510272,3555890,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,128,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
20,962560,995890,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,166,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
21,1032192,1065522,/media/dkohlsdorf/GODZILLA/2011_wav//06271101.wav,166,BIGGASH ROMEO SCQEW VENUS TRIMY MUGSY? KAI MALIBU LINUS SUNAMI PICASSO VIOLET TYLER VEGA FREEDOM FRIEND VAL VERDE TRIBBLE TRISTAN,PLAY CANDIDA NORTH SOUTH BUBBLES VOCALS WHISTLES,PL
