,start,stop,filename,cluster,names,anno,behavior
0,356352,381490,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,4664,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
1,393216,401970,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,5863,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
2,417792,430642,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,3387,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
3,2187264,2196018,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,7282,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
4,3051520,3060274,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,3533,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
5,3731456,3740210,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,4215,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
6,4493312,4506162,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,4681,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
7,4513792,4522546,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,6514,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
8,5652480,5661234,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,7875,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
9,5767168,5775922,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,10295,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
10,6017024,6038066,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,3923,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
11,10035200,10052146,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,8665,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
12,10899456,10908210,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,9204,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
13,12083200,12100146,/media/dkohlsdorf/GODZILLA/2011_wav//05161101.wav,8813,LINUS MALIBU PICASSO SUNAMI KAI LHASA,PLAY PEC PEC PEC HEAD PLAY WITH CORAL BOWRIDE S POSTURE TRIO PEC RUB,PL
