,start,stop,filename,cluster,names,anno,behavior
0,28086272,28103218,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,2,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
1,28721152,28738098,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,2,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
2,40710144,40747570,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,14,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
3,26112000,26153522,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,27,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
4,27643904,27689522,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,27,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
5,5312512,5403186,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,62,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
6,5423104,5501490,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,62,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
7,5742592,5812786,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,62,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
8,5832704,5886514,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,62,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
9,6000640,6042162,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,62,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
10,6074368,6185522,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,62,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
11,6189056,6320690,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,62,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
12,25997312,26096178,/media/dkohlsdorf/GODZILLA/2011_wav//05311101.wav,62,VENUS ISLAND GOOGLE MARBLE VAL,COURTSHIP PLAY COPULATING NURSING CALMING VOCALS EXCITE VOCALS,CO PL
