3387392,3875378,4.158840533155083,/media/dkohlsdorf/GODZILLA/2011_wav//071611sb.wav
3502080,4039218,4.517937959950397,/media/dkohlsdorf/GODZILLA/2011_wav//071611sb.wav
3833856,4440626,4.40164747209245,/media/dkohlsdorf/GODZILLA/2011_wav//071611sb.wav
3985408,4526642,3.5713422511984056,/media/dkohlsdorf/GODZILLA/2011_wav//071611sb.wav
