,start,stop,filename,cluster,names,anno,behavior
0,39313408,39354930,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,14,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
1,876544,905778,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,52,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
2,39739392,39768626,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,52,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
3,7745536,7754290,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,61,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
4,21495808,21504562,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,61,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
5,2224128,2282034,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,62,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
6,13307904,13349426,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,62,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
7,15986688,16028210,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,62,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
8,21667840,21750322,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,62,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
9,26566656,26632754,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,62,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
10,30941184,31003186,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,62,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
11,31027200,31076914,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,62,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
12,31277056,31334962,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,62,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
13,39628800,39682610,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,62,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
14,7700480,7709234,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,106,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
15,39837696,39846450,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,137,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
16,5865472,5874226,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,163,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
17,24797184,24818226,/media/dkohlsdorf/GODZILLA/2011_wav//07131102.wav,192,MYSTERY RIVET APPLE SCQEW PIGLET LAVA AMANDA POINTLESS LEGEND,FORAGE BOTTOM FISH NEEDLEFISH VERT SINK SWIM BY TRAVEL WHISTLES EXCITE VOCALS SNAKEFISH,FO
