,start,stop,filename,cluster,names,anno,behavior
0,46452736,46477874,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,4,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
1,13721600,13730354,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,61,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
2,30347264,30388786,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,62,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
3,30879744,30966322,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,62,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
4,31076352,31167026,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,62,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
5,31326208,31380018,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,62,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
6,31473664,31576626,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,62,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
7,31600640,31670834,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,62,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
8,32047104,32121394,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,62,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
9,51486720,51499570,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,99,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
10,84107264,84120114,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,122,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
11,67866624,67879474,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,239,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
12,13373440,13402674,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,250,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
13,56811520,56836658,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,250,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
14,13414400,13423154,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,442,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
15,47538176,47546930,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,825,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
16,44761088,44782130,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,1049,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
17,45539328,45568562,/media/dkohlsdorf/GODZILLA/2011_wav//08031102.wav,1049,FUDGE FLYINGA FREEDOM FRIEND FAB,PLAY VOCALS EXCITE VOCALS BUBBLES PLAY WITH SARGASS INTERACTION WITH PEOPLE,PL
