,start,stop,filename,cluster,names,anno,behavior
0,66838528,66871858,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,7,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
1,144953344,145003058,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,7,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
2,47771648,47809074,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,14,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
3,90009600,90047026,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,14,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
4,92155904,92197426,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,14,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
5,108167168,108216882,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,14,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
6,108589056,108626482,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,14,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
7,174383104,174412338,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,14,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
8,178221056,178250290,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,14,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
9,31027200,31048242,/media/dkohlsdorf/GODZILLA/2011_wav//05111101.wav,26,STUBBY COFFEE FUDGE SUMMER ZIPP FLYING A VENUS NAIA VIOLET FREEDOM VERDE FAB VAL NEMATOCYST FLAMBE ZAP SHADES FONDUE,POX COALITION FIRST OF SEASON,PL NU
