,start,stop,filename,cluster,names,anno,behavior
0,0,8754,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4931,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
1,151552,164402,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,3850,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
2,2543616,2556466,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4638,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
3,2572288,2581042,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4951,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
4,2600960,2622002,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4608,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
5,2662400,2679346,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,10525,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
6,2768896,2777650,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4369,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
7,3616768,3625522,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,2738,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
8,3702784,3715634,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,6393,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
9,4255744,4264498,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,3899,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
10,6127616,6140466,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,3702,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
11,6500352,6513202,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4277,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
12,6524928,6537778,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4493,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
13,6549504,6558258,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4720,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
14,7036928,7045682,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,8303,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
15,7086080,7094834,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,491,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
16,7118848,7127602,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,1575,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
17,7229440,7238194,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,10120,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
18,7249920,7258674,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,3027,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
19,7372800,7414322,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,5215,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
20,7434240,7479858,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4710,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
21,7593984,7639602,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4549,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
22,9412608,9421362,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,2399,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
23,10579968,10588722,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,2037,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
24,10690560,10699314,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,3853,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
25,11010048,11018802,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,5292,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
26,11124736,11133490,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,4137,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
27,13275136,13287986,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,1636,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
28,13500416,13509170,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,1466,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
29,13606912,13619762,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,8056,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
30,13824000,13836850,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,3831,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
31,14036992,14070322,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,2405,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
32,14614528,14623282,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,8489,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
33,15282176,15290930,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,8359,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
34,16699392,16712242,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,7961,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
35,18972672,18989618,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,2322,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
36,19591168,19599922,/media/dkohlsdorf/GODZILLA/2011_wav//05141101.wav,1692,GEO BISHU PIGLET POINTLESS BAMBOO BIJYO,PLAY TRAVEL AERIALS BOWRIDE,PL TR
