,start,stop,filename,cluster,names,anno,behavior
0,1257472,1270322,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,9975,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
1,3457024,3469874,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,8851,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
2,8986624,9003570,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,7111,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
3,9093120,9101874,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,1068,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
4,10723328,10732082,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,6013,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
5,11161600,11174450,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,9899,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
6,11202560,11215410,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,6895,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
7,12505088,12513842,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,9835,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
8,16080896,16089650,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,7966,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
9,16150528,16167474,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,7705,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
10,16674816,16691762,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,10227,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
11,16711680,16720434,/media/dkohlsdorf/GODZILLA/2011_wav//06121102.wav,639,NAIA? INFINITY SUMMER FUDGE BEYOND VIOLET FLAMBE NEMATOCYST? INFINITE SHADES VERDE FAGE,PLAY SWIM BY PREGNANT LAY ON BOTTOM BOW RIDE,PL
