,start,stop,filename,cluster,names,anno,behavior
0,33075200,33083954,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,5,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
1,14524416,14541362,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,6,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
2,4874240,4882994,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,11,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
3,6819840,6869554,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,14,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
4,307200,315954,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
5,884736,893490,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
6,1138688,1147442,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
7,2064384,2073138,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
8,2850816,2859570,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
9,3661824,3670578,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
10,4345856,4354610,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
11,6029312,6038066,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
12,8278016,8286770,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
13,14712832,14721586,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
14,18587648,18596402,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
15,21336064,21344818,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
16,21471232,21479986,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
17,23334912,23343666,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
18,23670784,23679538,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
19,23760896,23769650,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
20,25030656,25039410,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
21,26537984,26546738,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
22,26882048,26890802,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
23,27074560,27083314,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
24,28536832,28545586,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
25,28647424,28656178,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
26,29503488,29512242,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
27,30900224,30908978,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
28,31232000,31240754,/media/dkohlsdorf/GODZILLA/2011_wav//07151102C.wav,33,GEO FINESSE MOHAWK NASSAU KAI LINUS SUNAMI PICASSO LHASA BURGUNDY LAGUNA LEUCADIA NEREIDE NOLDOUS BIJYO,COURTSHIP BOTTOM,CO
