,start,stop,filename,cluster,names,anno,behavior
0,5992448,6025778,/media/dkohlsdorf/GODZILLA/2011_wav//07161103.wav,7,BIGGASH GEO FINESSE MUGSY BRUSH BUTTON MERIDIAN AMANDA,TRAVEL COURTSHIP LAY ON BOTTOM TRAVEL,CO TR
1,4091904,4137522,/media/dkohlsdorf/GODZILLA/2011_wav//07161103.wav,14,BIGGASH GEO FINESSE MUGSY BRUSH BUTTON MERIDIAN AMANDA,TRAVEL COURTSHIP LAY ON BOTTOM TRAVEL,CO TR
2,6180864,6218290,/media/dkohlsdorf/GODZILLA/2011_wav//07161103.wav,14,BIGGASH GEO FINESSE MUGSY BRUSH BUTTON MERIDIAN AMANDA,TRAVEL COURTSHIP LAY ON BOTTOM TRAVEL,CO TR
3,6524928,6578738,/media/dkohlsdorf/GODZILLA/2011_wav//07161103.wav,62,BIGGASH GEO FINESSE MUGSY BRUSH BUTTON MERIDIAN AMANDA,TRAVEL COURTSHIP LAY ON BOTTOM TRAVEL,CO TR
4,9330688,9339442,/media/dkohlsdorf/GODZILLA/2011_wav//07161103.wav,163,BIGGASH GEO FINESSE MUGSY BRUSH BUTTON MERIDIAN AMANDA,TRAVEL COURTSHIP LAY ON BOTTOM TRAVEL,CO TR
5,3231744,3265074,/media/dkohlsdorf/GODZILLA/2011_wav//07161103.wav,167,BIGGASH GEO FINESSE MUGSY BRUSH BUTTON MERIDIAN AMANDA,TRAVEL COURTSHIP LAY ON BOTTOM TRAVEL,CO TR
6,13918208,13926962,/media/dkohlsdorf/GODZILLA/2011_wav//07161103.wav,369,BIGGASH GEO FINESSE MUGSY BRUSH BUTTON MERIDIAN AMANDA,TRAVEL COURTSHIP LAY ON BOTTOM TRAVEL,CO TR
7,14614528,14643762,/media/dkohlsdorf/GODZILLA/2011_wav//07161103.wav,796,BIGGASH GEO FINESSE MUGSY BRUSH BUTTON MERIDIAN AMANDA,TRAVEL COURTSHIP LAY ON BOTTOM TRAVEL,CO TR
8,4677632,4690482,/media/dkohlsdorf/GODZILLA/2011_wav//07161103.wav,1049,BIGGASH GEO FINESSE MUGSY BRUSH BUTTON MERIDIAN AMANDA,TRAVEL COURTSHIP LAY ON BOTTOM TRAVEL,CO TR
