2.740000000000000000e+02 1.300000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+00
3.600000000000000000e+01 4.510000000000000000e+02 1.000000000000000000e+01 2.000000000000000000e+00
4.400000000000000000e+01 2.700000000000000000e+01 2.150000000000000000e+02 9.000000000000000000e+00
4.000000000000000000e+00 1.300000000000000000e+01 2.000000000000000000e+00 1.870000000000000000e+02
